source_doc_id,source_id,original_filename,relative_path,file_type,file_size_bytes,last_modified,checksum_sha256,status,file_role
codex_doc_000393,codex_src_000394,KINETIC_177_Everest-group-innovation-watch-agentic-ai-products-2025_foribm.pdf,KINETIC_177_Everest-group-innovation-watch-agentic-ai-products-2025_foribm.pdf,pdf,1273594,2025-09-18T09:08:32,9deb4767092772c0095535e6f7b25bf37352c3e157544f68aba201bc35dd2766,inventory_complete,source_document
codex_doc_000394,codex_src_000395,KINETIC_178_EY-Asset-Tokenization-Report-September-2023.pdf,KINETIC_178_EY-Asset-Tokenization-Report-September-2023.pdf,pdf,1451535,2025-04-21T09:04:59,18583d950643b17250f724525402602a1ab247d28fb55d68bd167e13db0ed5ab,inventory_complete,source_document
codex_doc_000395,codex_src_000396,KINETIC_179_ey-generative-ai-in-retail-and-commercial-banking.pdf,KINETIC_179_ey-generative-ai-in-retail-and-commercial-banking.pdf,pdf,1533011,2025-04-21T09:05:20,34830d1457272f2d5e861b8bd0591838137b8ffe1e7635e54299f01b93900008,inventory_complete,source_document
codex_doc_000396,codex_src_000397,KINETIC_180_FTSG 2025 1000 page Trends.pdf,KINETIC_180_FTSG 2025 1000 page Trends.pdf,pdf,59660281,2025-08-18T10:02:57,abaa292735a4f0cf3ca81638cd492d09c282204fb9aba18e63bee63b83fc9900,inventory_complete,source_document
codex_doc_000397,codex_src_000398,KINETIC_181_Future_of_Intent_Data_GTMPartners_2025.pdf,KINETIC_181_Future_of_Intent_Data_GTMPartners_2025.pdf,pdf,1952086,2025-08-25T09:54:32,304d7258cc149d89b857ff6411de1dda23d934ceab4935983d707c0918bf3307,inventory_complete,source_document
codex_doc_000398,codex_src_000399,KINETIC_182_Germany - blockchain-strategy.pdf,KINETIC_182_Germany - blockchain-strategy.pdf,pdf,460265,2025-10-03T16:17:46,7b7059be17b1ae06950290abe8e528eb6ccf2c54f2088b93ffb188ffc543b3c8,inventory_complete,source_document
codex_doc_000399,codex_src_000400,KINETIC_183_Germany - national blockchain-strategy.pdf,KINETIC_183_Germany - national blockchain-strategy.pdf,pdf,460265,2025-09-05T08:37:51,7b7059be17b1ae06950290abe8e528eb6ccf2c54f2088b93ffb188ffc543b3c8,inventory_complete,source_document
codex_doc_000400,codex_src_000401,KINETIC_184_google_cloud_ai_trends.pdf,KINETIC_184_google_cloud_ai_trends.pdf,pdf,50422179,2025-09-11T12:27:29,cb77e76acc60d2937089f64fbd616ac175ad7016f64e4fcd1acdf1103f6d0875,inventory_complete,source_document
codex_doc_000401,codex_src_000402,KINETIC_185_google_cloud_state_of_ai_infra_report (1).pdf,KINETIC_185_google_cloud_state_of_ai_infra_report (1).pdf,pdf,49561518,2025-10-09T10:15:53,b2317e6b05fbf6f34651928473ad9d8364d5967faad4afae36c7a000939afcd3,inventory_complete,source_document
codex_doc_000402,codex_src_000403,KINETIC_186_google_cloud_state_of_ai_infra_report.pdf,KINETIC_186_google_cloud_state_of_ai_infra_report.pdf,pdf,49561518,2025-10-03T16:12:31,b2317e6b05fbf6f34651928473ad9d8364d5967faad4afae36c7a000939afcd3,inventory_complete,source_document
codex_doc_000403,codex_src_000404,KINETIC_187_Greece - digital_decade_national_roadmap.pdf,KINETIC_187_Greece - digital_decade_national_roadmap.pdf,pdf,1528181,2025-10-03T16:23:41,adedcf40c20922a0716bb528e0aaad1a847eb8bb767ead378a34e0381dcacc85,inventory_complete,source_document
codex_doc_000404,codex_src_000405,KINETIC_188_High Velocity Industries.pdf,KINETIC_188_High Velocity Industries.pdf,pdf,346059,2025-10-01T09:09:33,20c417a9fd14d96c21b4f636aa5e382a30b306172614805d77e4facbd3a2be8d,inventory_complete,source_document
codex_doc_000405,codex_src_000406,KINETIC_189_Hyperledger_CaseStudy_Walmart_Printable_V4.pdf,KINETIC_189_Hyperledger_CaseStudy_Walmart_Printable_V4.pdf,pdf,4385719,2025-08-01T11:41:42,de8efae37e79cae7f2f3caab6750a36982c5366217aa8b07b630d02c61919e52,inventory_complete,source_document
codex_doc_000406,codex_src_000407,KINETIC_190_IBM - 2025-ceo-study-5-mindshifts-to-supercharge-business-growth-report.pdf,KINETIC_190_IBM - 2025-ceo-study-5-mindshifts-to-supercharge-business-growth-report.pdf,pdf,10363018,2025-09-11T14:09:02,9501dba4ab378d9d8e85c87fbde7b33042bd92e257b6c963fab8ba5023d38f5b,inventory_complete,source_document
codex_doc_000407,codex_src_000408,KINETIC_191_IBM - 5-trends-for-2025-report.pdf,KINETIC_191_IBM - 5-trends-for-2025-report.pdf,pdf,2384451,2025-09-11T14:06:40,972819d05185c6e98d996bb483309bade622817e18741a28d10448d619d25aa7,inventory_complete,source_document
codex_doc_000408,codex_src_000409,KINETIC_192_IBM - AI and ceos-guide-to-generative-ai-second-edition.pdf,KINETIC_192_IBM - AI and ceos-guide-to-generative-ai-second-edition.pdf,pdf,27424509,2025-09-11T14:11:29,206a3df91a1bb8331525caa4d0ed8ebc540d4686aed0482da624d46c3e90ec2e,inventory_complete,source_document
codex_doc_000409,codex_src_000410,KINETIC_193_Immutable Vineyards - Napa Cab 2012.pdf,KINETIC_193_Immutable Vineyards - Napa Cab 2012.pdf,pdf,246022,2025-11-03T13:15:02,dd6a472155f5fad70af44a6fc959b0918cb75fa19390fd29771e3c499d606b92,inventory_complete,source_document
codex_doc_000410,codex_src_000411,KINETIC_194_Immutable Vineyards - Napa Cab 2013-14.pdf,KINETIC_194_Immutable Vineyards - Napa Cab 2013-14.pdf,pdf,166978,2025-11-03T14:25:00,e8d03171a9418ed4cb8a1459d4d338d7cbb6938b2d25b7777c68147a9bc84baa,inventory_complete,source_document
codex_doc_000411,codex_src_000412,KINETIC_195_Immutable Vineyards - Public winery database 2019-02-25_201902251623100147.pdf,KINETIC_195_Immutable Vineyards - Public winery database 2019-02-25_201902251623100147.pdf,pdf,268533,2025-11-03T13:21:13,1ad520cf2643624e2e0ce4b31201c9ce4abb9d54a6fac4f1fbedb4a93e8aed2c,inventory_complete,source_document
codex_doc_000412,codex_src_000413,KINETIC_196_Immutable Vineyards - Wine Data.pdf,KINETIC_196_Immutable Vineyards - Wine Data.pdf,pdf,3380931,2025-11-03T13:52:38,3b9ab74e63511db006fa06031d6eed8afa70bd12dec44edf5e99730c0f723cb1,inventory_complete,source_document
codex_doc_000413,codex_src_000414,KINETIC_197_India - Blockchain_The_India_Strategy_Part_I.pdf,KINETIC_197_India - Blockchain_The_India_Strategy_Part_I.pdf,pdf,2567528,2025-10-03T16:31:01,96cf68f8eb50c7e907da7c4dfabd5bbd34e6cc504211554b06c27853a3f94ff5,inventory_complete,source_document
codex_doc_000414,codex_src_000415,KINETIC_198_Industry 4 0 - Academic - TOE Assessment.pdf,KINETIC_198_Industry 4 0 - Academic - TOE Assessment.pdf,pdf,4064015,2025-12-05T15:30:09,f32b48e338fbe5d820eca0f0709d9d0645b26f7a324c7e7eacb379467a7f21be,inventory_complete,source_document
codex_doc_000415,codex_src_000416,"KINETIC_199_Industry 4.0 - Academic - Comparison of Industry 4.0, Industry 5.0, and related political initiatives using bibliometric data.pdf","KINETIC_199_Industry 4.0 - Academic - Comparison of Industry 4.0, Industry 5.0, and related political initiatives using bibliometric data.pdf",pdf,792328,2025-10-24T12:52:47,87b0c44e350518bd0af71e697c7da4c068538a7520d902b492b0e18f648f9299,inventory_complete,source_document
codex_doc_000416,codex_src_000417,KINETIC_200_Industry 4.0 - Academic - Emerging Enabling Technologies for Industry 4.0 and Beyond.pdf,KINETIC_200_Industry 4.0 - Academic - Emerging Enabling Technologies for Industry 4.0 and Beyond.pdf,pdf,668560,2025-10-24T12:48:19,a4d86d85bcd70a36f9963c042dca6228a7923369245c0a92233dccc5b198148c,inventory_complete,source_document
codex_doc_000417,codex_src_000418,KINETIC_201_Industry 4.0 - Academic - Industry 4.0 maturity assessment a multi-dimensional indicator approach.pdf,KINETIC_201_Industry 4.0 - Academic - Industry 4.0 maturity assessment a multi-dimensional indicator approach.pdf,pdf,701065,2025-10-24T12:52:05,5ed7e12a1d2c0ab32fbf8ec15d5b562824e413aac2c1bce62dc89952cad3fb20,inventory_complete,source_document
codex_doc_000418,codex_src_000419,KINETIC_202_Industry 4.0 - Academic - Leveraging Industry 4.0.pdf,KINETIC_202_Industry 4.0 - Academic - Leveraging Industry 4.0.pdf,pdf,2514397,2025-12-05T15:24:06,e740aa728f496e8feca807e9cd82ac3140a4b9a736f935b4d7961948b41308c5,inventory_complete,source_document
codex_doc_000419,codex_src_000420,KINETIC_203_Industry 4.0 - Academic - MCDM model to rank the performance outcomes in the implementation of Industry 4.0.pdf,KINETIC_203_Industry 4.0 - Academic - MCDM model to rank the performance outcomes in the implementation of Industry 4.0.pdf,pdf,1571910,2025-10-24T12:51:14,2a9077188e61fa7a7fc26b8c49d09d6463d26e062c9383411f72f43c5c21c392,inventory_complete,source_document
codex_doc_000420,codex_src_000421,KINETIC_204_Innovation - Academic - AI-driven business model innovation.pdf,KINETIC_204_Innovation - Academic - AI-driven business model innovation.pdf,pdf,3072163,2025-12-07T15:34:39,b81f9b68891d2ba56abaa7b2d00511393b6a15b1db7ab6f460b2430ba74b7411,inventory_complete,source_document
codex_doc_000421,codex_src_000422,KINETIC_205_Innovation - Academic - Business Strategies and the role of innovation.pdf,KINETIC_205_Innovation - Academic - Business Strategies and the role of innovation.pdf,pdf,1102303,2025-12-05T15:44:44,0703e963eefd7858614f81dc2967d48aed927187f46f7bf904ea277c2de15797,inventory_complete,source_document
codex_doc_000422,codex_src_000423,KINETIC_206_Innovation - Academic - Strategic innovation in business models - Leveraging emerging technologies to gain a competitive advantage.pdf,KINETIC_206_Innovation - Academic - Strategic innovation in business models - Leveraging emerging technologies to gain a competitive advantage.pdf,pdf,659283,2025-12-07T14:20:55,4c3ad0dbbc624b6cb2615973bd5a570bf2f65d9a739b430e520daa0463cc0e56,inventory_complete,source_document
codex_doc_000423,codex_src_000424,KINETIC_207_Innovation - Academic - The Role of Performance and Innovation.pdf,KINETIC_207_Innovation - Academic - The Role of Performance and Innovation.pdf,pdf,1102303,2025-12-06T09:39:46,daef1ee5f241dba9a63a4a37d4e349dbc4e4b8fc5715f888b98998205155b033,inventory_complete,source_document
codex_doc_000424,codex_src_000425,KINETIC_208_Innovation - Academic -Platform-competition-a-systematic-and-interdisciplinary-review-of-the-literature.pdf,KINETIC_208_Innovation - Academic -Platform-competition-a-systematic-and-interdisciplinary-review-of-the-literature.pdf,pdf,695840,2025-12-07T12:00:23,80bfebd21f20ee8f96f275da8252acef620abb8d8eb8f4553df48070758d7d00,inventory_complete,source_document
codex_doc_000425,codex_src_000426,KINETIC_209_Innovation - Practitioner - Deloitte Driving innovation and new business models through Industry 4.0.pdf,KINETIC_209_Innovation - Practitioner - Deloitte Driving innovation and new business models through Industry 4.0.pdf,pdf,1896302,2025-12-07T11:16:25,b326549911958b72235c8288c0bf50a726c6c21bf6e044acfce7de31e35ff15a,inventory_complete,source_document
codex_doc_000426,codex_src_000427,KINETIC_210_Inovation - Academic - Hypercompetition_customer-value_competition_and_th.pdf,KINETIC_210_Inovation - Academic - Hypercompetition_customer-value_competition_and_th.pdf,pdf,91433,2025-12-07T11:05:54,e323d57a3ba45ee8e6661153af67849fd9ab50ff1163fa7931398c9e7c112756,inventory_complete,source_document
codex_doc_000427,codex_src_000428,KINETIC_211_Intercom AI End User Sentiment Report.pdf,KINETIC_211_Intercom AI End User Sentiment Report.pdf,pdf,43427272,2025-07-14T10:51:52,8e5f0891153f830bc0f36c10f741fca59f2a022cc444369adf96102de5828f68,inventory_complete,source_document
codex_doc_000428,codex_src_000429,KINETIC_212_Ireland - BIockchain -Strategy-2022-A4-D5-3.pdf,KINETIC_212_Ireland - BIockchain -Strategy-2022-A4-D5-3.pdf,pdf,23613308,2025-09-05T08:39:26,986838815ac8643089a485b4e2dff39c89cc8b942b65066d31ed2e312bf90796,inventory_complete,source_document
codex_doc_000429,codex_src_000430,KINETIC_213_Japan's 3.0 Whitepaper_E_050122.pdf,KINETIC_213_Japan's 3.0 Whitepaper_E_050122.pdf,pdf,612087,2025-09-05T08:34:25,3c3894f461f7e4da052fb761428b40bccf2c02706ea6772a29c286057b2787b3,inventory_complete,source_document
codex_doc_000430,codex_src_000431,KINETIC_214_KLG-CDAIO_Brochure_B2C_24-03-25.pdf,KINETIC_214_KLG-CDAIO_Brochure_B2C_24-03-25.pdf,pdf,2419851,2025-05-30T13:11:47,05f97134d663b0ca048c64cc7aff0092c4e72f86a9bd768a22096d320e32180a,inventory_complete,source_document
codex_doc_000431,codex_src_000432,KINETIC_215_Korea-Blockchain-Ecosystem.pdf,KINETIC_215_Korea-Blockchain-Ecosystem.pdf,pdf,1612908,2025-10-03T16:18:25,0c0e13036dfd4bf815343a4f3af91ae8372ce059c67865a676e85de8c88f6c36,inventory_complete,source_document
codex_doc_000432,codex_src_000433,KINETIC_216_Leveraging Generative Intelligence - academic.pdf,KINETIC_216_Leveraging Generative Intelligence - academic.pdf,pdf,4430003,2025-05-22T14:02:26,f4254e04f9ef86f89f7be4489b060e2fb5b55c020487c06e95c73406804dc5d1,inventory_complete,source_document
codex_doc_000433,codex_src_000434,KINETIC_217_LLM reproduce human purchase intent via semantic similarity elicitation.pdf,KINETIC_217_LLM reproduce human purchase intent via semantic similarity elicitation.pdf,pdf,4226947,2025-10-10T12:47:20,86d921ccb0f8eff81c91efd99c1459e18822c2e3b78968f175ad3b7c75f83e8f,inventory_complete,source_document
codex_doc_000434,codex_src_000435,KINETIC_218_Malaysia - National-Blockchain-Roadmap-2021-2025.pdf,KINETIC_218_Malaysia - National-Blockchain-Roadmap-2021-2025.pdf,pdf,9939013,2025-09-05T08:41:03,9574ba6804d50249efbfeea60bd57237d55590e7caa57ce5be9471e99b887be4,inventory_complete,source_document
codex_doc_000435,codex_src_000436,KINETIC_219_mastering-ai-agents-galileo.pdf,KINETIC_219_mastering-ai-agents-galileo.pdf,pdf,24608040,2025-05-22T13:28:34,13267f31f45d193c24937367f4a4df234aeab5ecf4bd7a952b81eb754d638249,inventory_complete,source_document
codex_doc_000436,codex_src_000437,KINETIC_220_McKinesy - seizing-the-agentic-ai-advantage.pdf,KINETIC_220_McKinesy - seizing-the-agentic-ai-advantage.pdf,pdf,2857694,2025-09-18T08:51:14,e043db491b2702713d789f592d3ed8ef94f6aef2e796be690e46dc04f87d0f04,inventory_complete,source_document
codex_doc_000437,codex_src_000438,KINETIC_221_McKinsey - artificial-intelligence-in-strategy.pdf,KINETIC_221_McKinsey - artificial-intelligence-in-strategy.pdf,pdf,313969,2025-05-22T14:50:22,4b182b7095b8a4aa493b24e2b70c6de911fcac08f0808d8e21babdf28aeb9d9a,inventory_complete,source_document
codex_doc_000438,codex_src_000439,KINETIC_222_McKinsey 2025 AI Survey - the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,KINETIC_222_McKinsey 2025 AI Survey - the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,pdf,5564174,2025-09-03T11:04:41,b2a4c5bc5283d8a00e4bf1419bf7d39254d90d6b1f7fa288c8929c9046aff714,inventory_complete,source_document
codex_doc_000439,codex_src_000440,KINETIC_223_McKinsey and AI.pdf,KINETIC_223_McKinsey and AI.pdf,pdf,6121174,2025-04-28T08:20:05,7fc8c921866b31febf9651bff611426a373e5447a6c337e7f600cf17b2c6caf5,inventory_complete,source_document
codex_doc_000440,codex_src_000441,KINETIC_224_Meeker - Trends_Artificial_Intelligence (1).pdf,KINETIC_224_Meeker - Trends_Artificial_Intelligence (1).pdf,pdf,12746971,2025-08-18T10:04:31,4ea6a5a28163da7b1bc6c76bfeeb1311d8b123c3f758d3eaf78ee65aeb8e4762,inventory_complete,source_document
codex_doc_000441,codex_src_000442,KINETIC_225_MIT - State_of_AI_in_Business_2025_Report.pdf,KINETIC_225_MIT - State_of_AI_in_Business_2025_Report.pdf,pdf,923623,2025-10-01T11:23:00,dd5c5f53b9b013705c1b7377f75dd056955d3ff215c7076562c553ac8a55b68f,inventory_complete,source_document
codex_doc_000442,codex_src_000443,KINETIC_226_MO-AIL_Brochure_B2C_16-04-25.pdf,KINETIC_226_MO-AIL_Brochure_B2C_16-04-25.pdf,pdf,13323137,2025-05-30T13:13:10,02bb30df945b8be12514fb0cf331d099cc92414cadcff723f8db3568f1befd90,inventory_complete,source_document
codex_doc_000443,codex_src_000444,KINETIC_227_NICE_AI Readiness Guide.pdf,KINETIC_227_NICE_AI Readiness Guide.pdf,pdf,4016802,2025-04-28T08:15:35,d0e8348c2e446f9340a345a0d915df6917f8f8b35d378ed5a94877cfe56a5ec5,inventory_complete,source_document
codex_doc_000444,codex_src_000445,KINETIC_228_Nigeria - Co-Creating-a-Roadmap-for-Blockchain-in-Nigeria-BitKE.pdf,KINETIC_228_Nigeria - Co-Creating-a-Roadmap-for-Blockchain-in-Nigeria-BitKE.pdf,pdf,2125550,2025-10-03T16:27:57,84b90dd44115168ffc989b297b6d090262590ec8045819233c8c8e9bdfeecc0f,inventory_complete,source_document
codex_doc_000445,codex_src_000446,KINETIC_229_Nigeria - National-Blockchain-Policy.pdf,KINETIC_229_Nigeria - National-Blockchain-Policy.pdf,pdf,8135919,2025-09-05T08:41:46,04ff9761157ac52fd35586d1df9896ccedf7faf1559513a1754b8da5e3a6ef4e,inventory_complete,source_document
codex_doc_000446,codex_src_000447,KINETIC_230_Overclocked - Business Reinvented.pdf,KINETIC_230_Overclocked - Business Reinvented.pdf,pdf,4280272,2025-10-17T11:35:25,1a3ae46a78a56ced8faf2d5b1cecd6d99f4190160e427d9d198c4d2504114dcd,inventory_complete,source_document
codex_doc_000447,codex_src_000448,KINETIC_231_permissions-dont-persist-in-ai-apps.pdf,KINETIC_231_permissions-dont-persist-in-ai-apps.pdf,pdf,2019176,2025-05-22T14:46:59,e2fcefa0ea06949c353261e23ab63cbc75a20ae95fad7f832bfc765a86ca0577,inventory_complete,source_document
codex_doc_000448,codex_src_000449,KINETIC_232_PwC Global CEO Survey.pdf,KINETIC_232_PwC Global CEO Survey.pdf,pdf,10219287,2025-08-15T06:29:12,3067ad8823ba24f513cc367d7f4486a2604888f30543ac533895db0e02c826d8,inventory_complete,source_document
codex_doc_000449,codex_src_000450,KINETIC_233_Quantum - Academic - Commercial applications of quantum.pdf,KINETIC_233_Quantum - Academic - Commercial applications of quantum.pdf,pdf,1157910,2025-11-22T15:46:07,3f7afc06bc30a6b399b5ade98ee02a16aaad957f9dfbfcf4c35cf03066783c61,inventory_complete,source_document
codex_doc_000450,codex_src_000451,KINETIC_234_Quantum - Academic - Framework for understanding quantum computing use cases.pdf,KINETIC_234_Quantum - Academic - Framework for understanding quantum computing use cases.pdf,pdf,3000216,2025-11-22T15:48:06,930d41d45b5b36640dd3b3336b5442fe6eea99cff184b4e042d60884d775c017,inventory_complete,source_document
codex_doc_000451,codex_src_000452,KINETIC_235_Quantum - Academic - Industry_quantum_computing_applications.pdf,KINETIC_235_Quantum - Academic - Industry_quantum_computing_applications.pdf,pdf,2473041,2025-11-24T08:15:15,d89cc0404167fd0babe755ac5aac86c5a521da3f6a92212e2b4309e2f56d3d84,inventory_complete,source_document
codex_doc_000452,codex_src_000453,KINETIC_236_Quantum - Academic - Quantum_service-oriented_computing.pdf,KINETIC_236_Quantum - Academic - Quantum_service-oriented_computing.pdf,pdf,1611047,2025-11-24T08:26:52,3693df80e2a7202546de8f1aadafc1e58fffaee6b241ba47ee3c563c2f8a7228,inventory_complete,source_document
codex_doc_000453,codex_src_000454,KINETIC_237_Quantum - Academic - The Quantum Computing Business Ecosystem and Firm Strategies.pdf,KINETIC_237_Quantum - Academic - The Quantum Computing Business Ecosystem and Firm Strategies.pdf,pdf,327129,2025-11-22T15:46:59,d97d0d6ae47630ee9e6661fd19ca501f8a45cbc5752eacc26da659a47b40e2de,inventory_complete,source_document
codex_doc_000454,codex_src_000455,"KINETIC_238_Quantum - Academic - Three_Essays_on_Quantum_And, Industry.pdf","KINETIC_238_Quantum - Academic - Three_Essays_on_Quantum_And, Industry.pdf",pdf,1948874,2025-11-24T08:23:51,d63726b2207bdc7c7dfac375287c8084814e91d717e86a92094e3adc0a19f22d,inventory_complete,source_document
codex_doc_000455,codex_src_000456,KINETIC_239_Quantum - Practioner - McKinsey.pdf,KINETIC_239_Quantum - Practioner - McKinsey.pdf,pdf,4655430,2025-11-22T15:28:22,2ebeed2f5fac97b747391613a69eacf3bebc886698015a655b734c01d0087c65,inventory_complete,source_document
codex_doc_000456,codex_src_000457,KINETIC_240_Quantum - Practioner - Suppressing Error.pdf,KINETIC_240_Quantum - Practioner - Suppressing Error.pdf,pdf,1581762,2025-10-27T11:45:46,55688e51f65e57c1fd62b0025ce101ab9112075ae14e3057811cbaed104ec845,inventory_complete,source_document
codex_doc_000457,codex_src_000458,KINETIC_241_Reinvention - Practitioner - PWC CEO Survey.pdf,KINETIC_241_Reinvention - Practitioner - PWC CEO Survey.pdf,pdf,10219287,2025-12-06T11:08:06,3067ad8823ba24f513cc367d7f4486a2604888f30543ac533895db0e02c826d8,inventory_complete,source_document
codex_doc_000458,codex_src_000459,KINETIC_242_seizing-the-agentic-ai-advantage - McKinsey.pdf,KINETIC_242_seizing-the-agentic-ai-advantage - McKinsey.pdf,pdf,2857694,2025-08-15T10:22:19,e043db491b2702713d789f592d3ed8ef94f6aef2e796be690e46dc04f87d0f04,inventory_complete,source_document
codex_doc_000459,codex_src_000460,KINETIC_243_Shift from transformation to business model reinvention.pdf,KINETIC_243_Shift from transformation to business model reinvention.pdf,pdf,3439818,2025-08-09T08:48:34,e4c9abc1543a03a09d3e341eba378c6dc5cf9cbb6a4240f9c0b55f7f77ab6fb6,inventory_complete,source_document
codex_doc_000460,codex_src_000461,KINETIC_244_state-of-data-ai-report.pdf,KINETIC_244_state-of-data-ai-report.pdf,pdf,1798287,2025-05-22T13:40:15,cb932de483b87110c66ee2c456326653de1da21b361b34ec1d16f06808701a04,inventory_complete,source_document
codex_doc_000461,codex_src_000462,KINETIC_245_Strategy - Acacemic - Strategic Management Process.pdf,KINETIC_245_Strategy - Acacemic - Strategic Management Process.pdf,pdf,294027,2025-12-05T15:11:41,fee793074b7f4e435dc7122c7ec33359ea19a0285123ace862597a76c755b265,inventory_complete,source_document
codex_doc_000462,codex_src_000463,KINETIC_246_Striim-How-to-Build-AI-Driven-Data-Strategy.pdf,KINETIC_246_Striim-How-to-Build-AI-Driven-Data-Strategy.pdf,pdf,6352241,2025-05-22T14:45:49,abbf82c1b31108e8da03d9f5839cd2ddb4e9ed922a1565062d7d857777b3f800,inventory_complete,source_document
codex_doc_000463,codex_src_000464,KINETIC_247_The ultimate AI guide for marketers in 2025.pdf,KINETIC_247_The ultimate AI guide for marketers in 2025.pdf,pdf,65143907,2025-04-22T08:06:43,4b99a43632502056694c9f56223cc3c3964b9177a6486ac3836ba04226b8881d,inventory_complete,source_document
codex_doc_000464,codex_src_000465,KINETIC_248_The_Digital_Advantage__How_Digital_Leaders_Outperform_their_Peers_in_Every_Industry.pdf,KINETIC_248_The_Digital_Advantage__How_Digital_Leaders_Outperform_their_Peers_in_Every_Industry.pdf,pdf,2507736,2025-05-19T16:52:22,08fb07b0a21eaec7b35b90432956c5d4b97e1d5213a0e1e8ac150988a7cd6936,inventory_complete,source_document
codex_doc_000465,codex_src_000466,KINETIC_249_the-big-product-and-platform-shift-five-actions-transformation - McKinsey.pdf,KINETIC_249_the-big-product-and-platform-shift-five-actions-transformation - McKinsey.pdf,pdf,415004,2025-08-15T10:20:43,d88ba3f2dd0d095b1fc6230591adee6c502712b19e6aeffdc06f08d08f41e566,inventory_complete,source_document
codex_doc_000466,codex_src_000467,KINETIC_250_The-foundations-of-corporate-innovation-in-the-digital-age.pdf,KINETIC_250_The-foundations-of-corporate-innovation-in-the-digital-age.pdf,pdf,3217036,2025-07-09T10:25:57,cca70229db379b9e97b83d189a37396e467e47f0eb78e5f067283c0f32c43b30,inventory_complete,source_document
codex_doc_000467,codex_src_000468,KINETIC_251_the-impact-of-agility-how-to-shape-your-organization-to-compete-v4.pdf,KINETIC_251_the-impact-of-agility-how-to-shape-your-organization-to-compete-v4.pdf,pdf,1045611,2025-04-28T08:28:16,29484f287fe08a090f784273aab8b179a9e19317cad585e997e4e5482f9d5959,inventory_complete,source_document
codex_doc_000468,codex_src_000469,KINETIC_252_The-new-growth-game-Web.pdf,KINETIC_252_The-new-growth-game-Web.pdf,pdf,10264003,2025-09-03T18:14:44,59b8d72cc0691debb7cda192403810909540afb828779ebc1d696b185843a1cd,inventory_complete,source_document
codex_doc_000469,codex_src_000470,KINETIC_253_the-rise-of-ai-agents-unleashing-productivity-and-innovation.pdf,KINETIC_253_the-rise-of-ai-agents-unleashing-productivity-and-innovation.pdf,pdf,1115450,2025-05-22T13:28:51,0fbcafee17439f4d76c10def2cdfa682753c6f2155249adaf2ada269eb3cb655,inventory_complete,source_document
codex_doc_000470,codex_src_000471,KINETIC_254_the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,KINETIC_254_the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,pdf,5564174,2025-09-03T11:07:38,b2a4c5bc5283d8a00e4bf1419bf7d39254d90d6b1f7fa288c8929c9046aff714,inventory_complete,source_document
codex_doc_000471,codex_src_000472,KINETIC_255_The-state-of-ai-in-early-2024-final.pdf,KINETIC_255_The-state-of-ai-in-early-2024-final.pdf,pdf,1849633,2024-08-22T16:49:04,dec2abcbaae3768df3eb76c3214f039f989f6abdf3144e3c739c3d616b21af70,inventory_complete,source_document
codex_doc_000472,codex_src_000473,KINETIC_256_U.S.-Blockchain-Roadmap.pdf,KINETIC_256_U.S.-Blockchain-Roadmap.pdf,pdf,11297350,2025-09-05T08:46:12,9f3b32a043175c7af55d7a19a6e03224b1054a847348ff0c7a21113c99a33ef2,inventory_complete,source_document
codex_doc_000473,codex_src_000474,KINETIC_257_UK-National Blockchain Roadmap Excellence-Standards-Framework.pdf,KINETIC_257_UK-National Blockchain Roadmap Excellence-Standards-Framework.pdf,pdf,29629516,2025-09-05T08:37:07,2462753edb2cfed504380db84d9b7ced7b93738a48be6ff13184421aa755647e,inventory_complete,source_document
codex_doc_000474,codex_src_000475,KINETIC_258_us-state-of-gen-ai-report.pdf,KINETIC_258_us-state-of-gen-ai-report.pdf,pdf,16779349,2025-04-21T08:53:52,1d68d306c68bab43ab2fee8f6fa24abe8f70f5adf93c0ecb937b5579de278555,inventory_complete,source_document
codex_doc_000475,codex_src_000476,KINETIC_259_Velocitey - Academic - Diseconomies of Time Compression.pdf,KINETIC_259_Velocitey - Academic - Diseconomies of Time Compression.pdf,pdf,339095,2025-12-07T20:53:13,04d480a77559b23ee61d5d9a3ec02bd1f3503052043fd0f42383de199ed7a984,inventory_complete,source_document
codex_doc_000476,codex_src_000477,KINETIC_260_Velocitey - Academic - Time based competition.pdf,KINETIC_260_Velocitey - Academic - Time based competition.pdf,pdf,432243,2025-12-07T20:56:47,a805b2078b98d5f87e32f53bf70464afbf8ba657cce2aead4b8e17c8da084ef4,inventory_complete,source_document
codex_doc_000477,codex_src_000478,KINETIC_261_Velocitity - Academic - The regional and temperal nature of hypercompetition.pdf,KINETIC_261_Velocitity - Academic - The regional and temperal nature of hypercompetition.pdf,pdf,2886015,2025-12-07T11:22:14,0bcc0c3e8cf37e5c316871d4133bc61025499a798ac0575841255df8acf02c8f,inventory_complete,source_document
codex_doc_000478,codex_src_000479,KINETIC_262_Velocity - Academic - Time Compression.pdf,KINETIC_262_Velocity - Academic - Time Compression.pdf,pdf,321433,2025-12-06T10:23:21,a2ec967b10145cdb29b6fcc5fb3e63777aa418bb989eff4ab182bac5f450df7e,inventory_complete,source_document
